gender,region,education,age,responses_t1_1,responses_t1_2,responses_t2_1,responses_t2_2,responses_t3_1,responses_t3_2,responses_t4_1,responses_t4_2,responses_t5_1,responses_t5_2,responses_t6_1,responses_t6_2,responses_t7_1,responses_t7_2,responses_t8_1,responses_t8_2,responses_t9_1,responses_t9_2,responses_t10_1,responses_t10_2,responses_t11_1,responses_t11_2,responses_t12_1,responses_t12_2,responses_t13_1,responses_t13_2,responses_t14_1,responses_t14_2,responses_t15_1,responses_t15_2,responses_t16_1,responses_t16_2,responses_t17_1,responses_t17_2,responses_t18_1,responses_t18_2,responses_t19_1,responses_t19_2,responses_t20_1,responses_t20_2,prediction_age,age_imputed,prediction_education,education_imputed,prediction_gender,gender_imputed
NA,NA,NA,NA,1,2,0,1,1,2,1,2,1,1,0,1,1,1,1,1,0,2,1,1,0,1,1,1,1,1,0.5,1,0,1,0,1,0.5,1,0,1,0,1,1,1,NA,NA,NA,NA,NA,NA
female,Piura,graduate,23,1,2,1,2,1,2,0.5,2,0.5,1,1,2,0.5,1,1,1,0,2,1,1,0.5,1,0.5,1,1,2,0,2,0.5,1,0,1,0.5,2,0.5,1,0,1,1,1,NA,23,NA,graduate,NA,female
NA,NA,NA,NA,1,2,1,2,1,2,1,1,0,1,0,1,1,2,1,2,0.5,2,1,2,1,2,1,2,1,2,0.5,1,0,1,1,1,0.5,1,0.5,1,0,1,0,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,graduate,34,1,2,0,1,1,2,0,1,1,1,1,1,1,2,1,1,0,2,1,2,1,2,1,1,1,1,0,2,0,1,0,1,0,1,0,1,0,1,1,2,NA,34,NA,graduate,NA,male
NA,NA,NA,NA,1,1,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,1,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.5,1,0.5,1,1,1,1,1,1,1,0,1,0.5,1,0.5,1,0.5,1,0.5,1,0,1,0,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Arequipa,undergraduate,31,1,2,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,1,1,0,1,0,2,1,1,1,1,1,2,NA,31,NA,undergraduate,NA,male
female,Lima,undergraduate,18,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,1,2,1,1,0.5,1,1,2,1,2,0.5,1,1,2,1,2,0.5,2,0.5,2,0.5,1,0.5,1,NA,18,NA,undergraduate,NA,female
female,NA,undergraduate,26,1,2,0.5,2,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,2,1,2,0.5,1,0.5,1,NA,26,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,20,0.5,2,1,2,1,2,0.5,1,1,2,0.5,1,1,2,1,1,0,2,0.5,1,1,2,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,2,0.5,1,NA,20,NA,undergraduate,NA,female
male,Lima,undergraduate,33,0,2,0,1,1,2,1,1,1,2,1,2,0.5,1,1,1,0,2,1,1,1,2,1,2,0.5,1,0,2,1,1,0,2,1,2,0,1,1,2,1,1,NA,33,NA,undergraduate,NA,male
male,Lima,undergraduate,18,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,0,1,0.5,1,0.5,1,1,1,0.5,1,1,1,0.5,1,NA,18,NA,undergraduate,NA,male
NA,NA,NA,NA,1,2,1,2,1,2,1,1,1,1,1,1,0,1,0,1,0,2,1,1,1,2,1,1,0.5,1,0,1,1,1,0.5,1,1,2,0.5,1,1,2,1,1,NA,NA,NA,NA,NA,NA
female,Lima,secondary,30,1,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0.5,1,0.5,1,1,1,0.5,1,1,1,1,1,NA,30,NA,secondary,NA,female
female,Lima,undergraduate,35,0.5,2,0,2,1,2,1,1,0,1,0.5,1,0.5,1,1,2,0.5,2,1,2,1,1,0.5,1,1,1,1,1,0,1,1,1,1,2,1,2,1,1,1,1,NA,35,NA,undergraduate,NA,female
female,Lima,undergraduate,24,0,2,1,2,1,2,1,1,1,2,0,1,0.5,1,0.5,1,0,2,0.5,1,1,1,1,2,0.5,1,0,1,1,2,0.5,1,1,2,0,2,1,2,0.5,2,NA,24,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,0.5,1,1,1,0,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,2,0.5,1,0,1,1,1,0.5,1,0,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Lima,NA,26,1,2,1,1,1,2,1,1,1,1,0,1,1,1,1,1,0,2,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0.5,2,0.5,1,0,1,0.5,1,1,1,NA,26,undergraduate,undergraduate,NA,female
NA,NA,NA,NA,1,1,0.5,1,0,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
NA,Lima,secondary,25,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0,1,0.5,1,1,1,1,1,0.5,1,1,1,NA,25,NA,secondary,male,male
male,Lima,undergraduate,32,0.5,2,0,1,1,2,1,2,1,1,0.5,1,0.5,1,1,2,0,1,1,1,0.5,2,1,1,1,2,0.5,2,0.5,1,0.5,1,1,1,0.5,2,1,2,1,1,NA,32,NA,undergraduate,NA,male
male,NA,graduate,NA,1,2,0,1,1,1,1,2,1,1,0.5,1,1,2,1,2,0,1,1,1,1,2,0.5,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,41.428833,41.428833,NA,graduate,NA,male
female,Callao,undergraduate,21,1,2,1,2,1,2,1,1,1,2,1,1,1,2,1,1,0.5,2,0.5,1,0.5,1,1,1,0.5,1,0.5,1,0,1,1,2,0.5,1,0,1,0.5,1,0.5,1,NA,21,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,1,1,1,1,0.5,1,1,1,0.5,1,0,2,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,2,0,1,1,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,graduate,26,1,2,0.5,1,1,2,1,2,1,1,0.5,2,1,2,1,2,0,2,1,2,0,1,1,1,1,2,1,1,0.5,1,1,1,0,1,1,1,0,1,0,1,NA,26,NA,graduate,NA,male
male,Lima,secondary,18,1,2,1,2,1,2,0.5,1,1,2,1,1,1,1,1,2,0,1,0,1,1,2,1,2,0.5,1,0,1,1,2,0,1,0.5,1,0.5,1,0,1,1,2,NA,18,NA,secondary,NA,male
NA,NA,NA,NA,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,0.5,2,0,1,1,2,1,2,0,1,0.5,1,0,1,1,2,1,2,1,1,1,2,1,2,1,2,0,1,0,1,0.5,1,1,2,1,1,0,1,1,2,NA,NA,NA,NA,NA,NA
female,Lima,graduate,28,1,1,0,1,0.5,1,0,1,0,1,0,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,0,1,0,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,NA,28,NA,graduate,NA,female
male,Lima,undergraduate,22,0,1,0,1,1,2,0.5,1,0.5,1,1,2,0,1,0,1,0.5,1,0.5,1,1,1,1,2,1,2,1,2,0,1,1,1,0,1,1,2,0,1,1,1,NA,22,NA,undergraduate,NA,male
male,Lima,secondary,25,0,2,1,1,1,2,NA,NA,1,2,1,2,0,1,1,1,0,2,1,1,1,1,1,2,0.5,1,0,1,1,2,0,1,1,1,0.5,2,1,1,0,2,NA,25,NA,secondary,NA,male
male,NA,undergraduate,NA,1,2,0,1,1,2,1,2,1,1,0.5,1,1,2,1,2,0,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,38.436928,38.436928,NA,undergraduate,NA,male
male,Lima,secondary,27,1,2,0,1,1,2,1,1,1,1,0,1,0.5,1,1,1,1,1,1,2,0.5,1,0.5,1,1,2,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0,1,1,1,NA,27,NA,secondary,NA,male
male,Arequipa,undergraduate,26,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,NA,26,NA,undergraduate,NA,male
female,La Libertad,NA,32,1,2,0,2,1,2,1,2,0.5,2,1,1,1,2,1,2,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0,1,0,2,0.5,1,0.5,2,1,2,1,1,0.5,1,NA,32,undergraduate,undergraduate,NA,female
female,Piura,primary,48,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,NA,48,NA,primary,NA,female
male,Lima,undergraduate,18,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,0.5,1,1,1,1,1,1,1,1,1,0,1,0.5,1,0.5,1,1,1,0.5,1,1,1,0.5,1,NA,18,NA,undergraduate,NA,male
female,Lima,NA,27,1,2,1,2,1,2,1,1,1,2,0.5,1,1,2,1,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,1,1,2,1,1,NA,27,undergraduate,undergraduate,NA,female
male,Lima Metropolitana,graduate,33,1,1,1,1,1,1,0.5,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,1,1,1,1,NA,33,NA,graduate,NA,male
male,Callao,secondary,18,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,18,NA,secondary,NA,male
male,NA,graduate,19,1,2,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,0.5,1,0.5,1,1,1,NA,NA,NA,19,NA,graduate,NA,male
NA,NA,NA,NA,0.5,1,1,1,1,1,0.5,1,1,1,0.5,1,0,1,1,1,0,1,0.5,1,0.5,1,1,1,1,1,0,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima,NA,48,1,2,0,1,1,2,0,2,1,1,0,2,0.5,1,1,1,1,2,1,2,0,1,1,1,1,2,1,1,0,1,1,1,0,1,0,1,0,1,1,1,NA,48,undergraduate,undergraduate,NA,male
female,Lima,graduate,30,1,1,0.5,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,0.5,1,1,1,NA,30,NA,graduate,NA,female
male,La Libertad,undergraduate,52,1,2,1,1,1,2,1,1,0.5,1,1,2,1,2,1,2,0,2,1,1,1,1,1,1,1,2,0,1,0,1,1,1,0,1,0,2,1,1,1,2,NA,52,NA,undergraduate,NA,male
NA,NA,NA,NA,0.5,2,0,1,1,2,1,2,1,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,0.5,2,0.5,1,NA,NA,NA,NA,NA,NA
diverse,NA,graduate,NA,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,2,0,2,1,1,1,1,0.5,1,1,2,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,0.5,1,25.466797,25.466797,NA,graduate,NA,diverse
male,Áncash,undergraduate,33,1,2,0,1,0,1,0,1,1,1,0,2,1,2,1,2,0,2,0.5,1,1,2,1,2,1,2,1,1,1,2,1,1,0,2,1,1,0,1,0,2,NA,33,NA,undergraduate,NA,male
male,Arequipa,undergraduate,18,1,2,1,2,1,2,0.5,1,0.5,2,0,1,0,2,1,2,0.5,2,1,1,0.5,1,0.5,1,1,2,0,1,0,2,0.5,1,0,2,0,1,0,1,1,1,NA,18,NA,undergraduate,NA,male
male,Piura,NA,25,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,NA,25,undergraduate,undergraduate,NA,male
male,Moquegua,undergraduate,20,0,2,0.5,1,1,2,0.5,1,1,1,0,1,1,1,0,1,0.5,1,1,1,0,1,0.5,1,1,2,0,1,0.5,1,1,1,0.5,1,0,1,0,1,0,1,NA,20,NA,undergraduate,NA,male
NA,NA,NA,NA,1,1,0,1,1,1,0.5,1,0.5,1,0,1,0.5,1,0,1,0,1,0.5,1,0,1,1,1,1,1,0,1,0.5,1,0,1,1,1,0.5,1,0,1,1,1,NA,NA,NA,NA,NA,NA
female,Lima,graduate,27,0.5,1,1,2,1,2,1,1,1,1,0.5,1,1,1,0.5,1,0,2,1,1,1,1,1,1,1,2,1,1,1,1,0.5,2,0.5,1,1,1,1,1,1,1,NA,27,NA,graduate,NA,female
male,Lima,secondary,18,0,2,0,2,1,2,1,1,0,1,1,2,0,2,1,1,0.5,1,1,1,0,2,0,1,1,1,0,1,0,2,1,1,1,1,0,1,0,1,0,1,NA,18,NA,secondary,NA,male
female,Lima,NA,41,0,2,1,2,1,2,0.5,1,1,1,1,1,0,1,0,1,0,2,0,1,0.5,2,1,2,1,1,0,1,1,2,0,2,1,1,0,2,0.5,1,0.5,1,NA,41,graduate,graduate,NA,female
NA,NA,NA,NA,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,NA,NA
NA,Lima,undergraduate,31,1,2,1,2,1,2,1,2,0,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,0,2,0,1,0,2,1,2,0,2,1,1,1,1,NA,31,NA,undergraduate,female,female
male,Lima,undergraduate,NA,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,1,1,0.5,1,0,1,0.5,1,0,1,1,1,1,1,1,1,1,1,38.238895,38.238895,NA,undergraduate,NA,male
male,Lima Metropolitana,undergraduate,19,1,2,0.5,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0.5,1,1,1,0,1,1,1,NA,19,NA,undergraduate,NA,male
male,Lima Metropolitana,graduate,NA,1,2,0,1,1,2,1,2,1,1,1,1,0.5,1,1,2,1,2,0.5,1,0.5,1,1,1,1,1,0,2,0,1,1,1,0,1,0.5,1,0,1,1,1,46.566406,46.566406,NA,graduate,NA,male
female,Lima Metropolitana,undergraduate,32,1,2,1,1,1,2,1,1,1,2,0,1,1,1,1,2,0,2,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,0,1,0,1,1,1,NA,32,NA,undergraduate,NA,female
female,Lima,graduate,40,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,0,2,1,1,1,1,1,2,1,1,0,1,1,2,1,2,1,1,0,1,1,2,1,1,NA,40,NA,graduate,NA,female
male,Lima,secondary,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,0,1,1,1,NA,18,NA,secondary,NA,male
female,Lima,undergraduate,86,1,2,1,1,1,2,0,1,1,2,0,2,1,1,0,1,0,2,1,1,1,1,1,1,1,2,0,2,1,1,0,2,1,1,0,2,0.5,1,1,1,NA,86,NA,undergraduate,NA,female
NA,NA,NA,NA,0.5,2,1,1,1,2,0.5,1,1,1,0,2,0,1,0,1,0.5,2,0.5,1,0.5,1,0.5,2,1,2,1,1,1,2,1,1,1,1,0,2,0,1,0,1,NA,NA,NA,NA,NA,NA
female,Lima Metropolitana,undergraduate,56,0.5,2,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,2,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,2,0,1,1,1,NA,56,NA,undergraduate,NA,female
NA,NA,graduate,NA,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,38.114174,38.114174,NA,graduate,NA,NA
NA,NA,NA,NA,0.5,2,0.5,1,1,2,1,1,1,1,0,1,0.5,1,0,1,0,2,0.5,1,0,1,1,1,1,2,0,2,1,1,0.5,1,0.5,1,1,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,20,1,2,1,2,1,1,1,2,1,2,0.5,1,1,2,1,1,0.5,2,1,1,0.5,1,1,1,0,1,0,1,1,1,1,1,1,2,1,1,0.5,1,1,1,NA,20,NA,undergraduate,NA,female
NA,NA,NA,NA,1,2,1,1,1,2,1,2,1,1,0,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,2,0,1,1,2,1,1,0,2,0,1,0.5,1,NA,NA,NA,NA,NA,NA
male,NA,NA,NA,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0.5,1,0,1,1,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,male
female,Ica,undergraduate,29,1,2,1,1,1,2,0.5,1,1,1,0.5,1,1,2,1,2,0,2,0.5,1,1,2,1,1,1,1,0,1,0,1,0.5,1,1,1,0.5,1,0.5,1,0,1,NA,29,NA,undergraduate,NA,female
male,Lima,undergraduate,33,1,2,0.5,1,1,1,1,1,1,1,0.5,1,0,1,1,1,0,1,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,NA,33,NA,undergraduate,NA,male
NA,NA,NA,NA,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,0,1,1,1,0.5,1,1,1,1,1,0.5,1,0,1,0,1,1,1,0.5,1,1,1,0.5,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,1,0,1,1,1,1,1,0.5,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,0,1,0.5,1,NA,NA,NA,NA,NA,NA
male,Lima,undergraduate,27,1,2,0.5,1,1,2,1,1,1,1,0.5,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,0.5,1,0,1,1,1,0,1,1,1,1,2,1,2,NA,27,NA,undergraduate,NA,male
NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0.5,1,0.5,1,0,1,0.5,1,0.5,1,1,1,0.5,1,0.5,1,NA,NA,NA,NA,NA,NA
female,Cusco,secondary,22,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,1,1,1,0,1,0.5,1,1,1,1,1,0,1,0.5,1,NA,22,NA,secondary,NA,female
male,Callao,secondary,NA,1,2,0,1,1,2,1,2,0.5,1,0.5,1,1,2,1,1,0,2,1,1,1,1,0,1,1,1,0,1,0,1,0.5,1,0,1,0,1,0,1,1,1,31.346176,31.346176,NA,secondary,NA,male
NA,Lima,undergraduate,30,1,2,1,2,1,2,1,2,1,2,0,1,1,2,0,1,0.5,2,1,1,1,2,1,1,0.5,1,0,1,1,1,0.5,1,0,1,0,1,0.5,1,0.5,1,NA,30,NA,undergraduate,female,female
NA,NA,NA,NA,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,undergraduate,30,0.5,2,1,1,1,2,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0.5,1,0,2,1,1,0,1,1,1,0,1,1,1,1,1,NA,30,NA,undergraduate,NA,male
male,Lima Metropolitana,undergraduate,24,1,2,0.5,1,1,2,1,2,1,1,1,2,0.5,1,0.5,1,1,2,1,1,1,2,1,1,1,2,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1,NA,24,NA,undergraduate,NA,male
female,Lima,graduate,37,1,2,1,2,1,1,1,1,1,2,0,1,0.5,1,0.5,1,0,2,1,1,1,2,1,1,1,2,0,2,1,2,0.5,1,0.5,2,0,2,0,1,1,1,NA,37,NA,graduate,NA,female
male,Lima Metropolitana,undergraduate,21,1,2,1,1,1,2,1,2,1,1,0.5,1,1,2,1,2,0.5,2,1,2,1,1,1,1,1,2,0,1,0.5,1,0,1,0,1,1,2,0.5,1,0,1,NA,21,NA,undergraduate,NA,male
female,Lima Metropolitana,graduate,28,1,2,1,1,1,2,0,2,1,1,1,1,0.5,1,0,1,0,2,1,2,1,2,1,2,1,2,0,2,0.5,1,0.5,1,1,1,0.5,1,0,1,0.5,1,NA,28,NA,graduate,NA,female
male,Lima Metropolitana,secondary,23,1,2,0.5,1,1,2,1,2,0.5,1,1,1,0.5,1,1,2,0.5,2,1,2,0.5,1,1,1,1,2,1,1,0.5,1,0.5,2,1,2,1,2,1,2,1,1,NA,23,NA,secondary,NA,male
male,Junín,undergraduate,28,1,2,1,2,1,2,1,1,1,1,1,1,1,2,0,1,0,2,1,1,1,1,0.5,1,1,1,1,1,0,1,0.5,1,0,1,1,1,1,1,1,1,NA,28,NA,undergraduate,NA,male
male,NA,NA,21,0,2,1,2,1,2,1,2,1,2,1,2,0,1,0,1,0.5,2,0,1,1,2,0.5,2,0.5,1,0,1,1,1,0.5,1,1,2,0,2,0.5,1,0.5,1,NA,21,undergraduate,undergraduate,NA,male
NA,NA,NA,NA,0.5,2,1,1,1,2,1,1,1,1,0,1,0,1,0,1,0,2,0.5,1,1,1,0.5,1,1,2,0.5,1,0,1,0,1,0.5,1,0.5,2,0,2,1,2,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,1,1,1,2,1,2,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,0.5,1,0,1,NA,NA,NA,NA,NA,NA
male,Callao,secondary,35,1,2,0,1,1,2,1,2,1,1,0.5,2,1,2,1,2,0.5,2,1,1,1,2,1,2,1,2,0.5,1,0,1,0,1,0.5,2,0.5,1,1,1,1,2,NA,35,NA,secondary,NA,male
female,Extranjero,graduate,35,0,2,1,2,1,2,1,2,1,2,1,2,0.5,1,1,1,1,2,0,2,1,2,1,2,1,1,0,1,1,2,0,2,1,2,1,2,1,2,1,1,NA,35,NA,graduate,NA,female
female,Puno,graduate,NA,0,2,1,2,1,2,1,1,1,1,0.5,1,0.5,1,0.5,1,0,2,1,1,1,2,1,2,1,1,0.5,2,1,1,0.5,1,1,2,1,1,0.5,1,1,1,33.82257,33.82257,NA,graduate,NA,female
female,Lima,graduate,NA,1,2,1,1,1,1,1,1,1,1,0.5,1,1,1,1,1,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,30.23606,30.23606,NA,graduate,NA,female
NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA
female,Lima,undergraduate,65,1,2,1,1,0.5,2,1,1,1,1,1,2,0,1,0.5,1,0,2,0.5,1,1,2,1,1,0,1,0,2,1,1,0,2,1,2,1,1,1,2,1,1,NA,65,NA,undergraduate,NA,female
male,Lima,undergraduate,23,0.5,2,1,2,1,2,1,1,1,2,1,2,0,1,0.5,1,0,2,0.5,1,1,1,1,2,1,2,0,1,1,2,0.5,1,1,2,0,1,0.5,1,0.5,1,NA,23,NA,undergraduate,NA,male
male,Cajamarca,secondary,30,0.5,2,0.5,2,1,1,1,1,0.5,1,0,1,0.5,1,1,2,0.5,2,0.5,1,0.5,1,1,1,1,1,0.5,1,0,1,0.5,1,0.5,1,0.5,2,0.5,1,0.5,1,NA,30,NA,secondary,NA,male
female,Lima,undergraduate,20,0.5,2,1,2,1,1,0,1,1,2,1,2,0.5,1,0,1,0,2,0,2,0,2,1,2,1,1,0,1,1,2,0,2,0.5,2,1,1,1,2,0,1,NA,20,NA,undergraduate,NA,female
male,Piura,graduate,32,1,2,0.5,1,1,2,0,1,1,1,1,1,0.5,1,0,1,0.5,1,1,2,0.5,1,1,1,1,1,1,1,0.5,1,1,1,0.5,1,0.5,1,0.5,1,0.5,1,NA,32,NA,graduate,NA,male
NA,NA,NA,NA,0.5,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,2,1,1,1,1,0.5,1,1,1,0.5,1,1,1,0.5,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima Metropolitana,undergraduate,24,0,2,1,1,1,1,0.5,2,1,1,1,2,0,1,0,1,0,2,0.5,1,1,2,1,2,1,2,0,1,1,1,0,1,1,2,0.5,2,1,2,0,1,NA,24,NA,undergraduate,NA,male
female,Tacna,secondary,41,0,2,1,2,1,2,1,2,0,2,0,1,0,1,1,2,1,1,1,2,0.5,1,1,2,0,1,0,1,0,1,0.5,1,1,2,0,2,1,1,1,2,NA,41,NA,secondary,NA,female
male,Lima,graduate,46,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,NA,46,NA,graduate,NA,male
female,Arequipa,NA,19,1,2,1,2,1,2,1,2,1,1,0,1,1,1,0.5,1,0.5,2,0.5,1,0.5,1,0.5,1,1,2,0,2,0.5,1,1,1,1,2,1,2,0,1,0.5,1,NA,19,undergraduate,undergraduate,NA,female
female,Ica,NA,29,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0.5,1,0,1,1,1,NA,29,undergraduate,undergraduate,NA,female
male,Extranjero,graduate,20,1,2,1,1,1,2,1,2,1,1,1,1,0,1,0,1,0,1,1,2,1,1,0.5,1,1,1,0,1,1,1,0,2,1,1,0.5,1,1,1,0.5,1,NA,20,NA,graduate,NA,male
NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,0,1,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA
male,Lima,undergraduate,33,1,1,0.5,1,1,1,1,1,0.5,1,0.5,1,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,0.5,1,1,1,1,1,1,1,1,1,1,1,NA,33,NA,undergraduate,NA,male
NA,NA,NA,NA,1,2,1,1,1,1,1,1,0.5,1,0.5,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,0,1,0,1,1,2,1,2,0.5,1,1,1,0.5,1,NA,NA,NA,NA,NA,NA
NA,NA,NA,NA,1,2,0,1,1,2,1,1,1,1,0.5,1,0.5,1,1,1,0,1,1,1,0,1,0,1,1,2,1,1,0,1,1,1,0.5,1,1,1,0,1,1,1,NA,NA,NA,NA,NA,NA
